date,review,rating,user,source,month,year,neg_review
2019-06-03 08:52:58,"Improvements I would like to see They have a good variety of things but the user interface can be improved. 

For one, the words are too small on an IPhone 7 Plus Fairprice app. Difficult for older ppl to see.

No memory of the items purchased previously, makes for quick searching difficult. 

This click and collect is a bit confusing as it is default for the times when the delivery is not able to be done. Having a separate option to select it would be better.",2,goldfish5252,appstore,6,2019,1
2019-10-07 23:57:13,"Unable to open the app now After the latest update, it’s unable to open the app now. I have restarted my phone, but still the same that it keep popping out the update message. Hope this problem will be fixed.",2,Jenny Chong,appstore,10,2019,1
2018-06-26 07:11:06,"Terrible delivery service and customer support My order was not delivered and there was no updates or call on why it was cancelled or delayed. Finally able to get to the customer support after 2 days of calling. 
Totally wasted my time to follow it up and they cannot find the reason why my order wasnt delivered.

Last time to use ntuc.",1,Simon SGSg,appstore,6,2018,1
2019-10-26 02:43:08,"The latest app is slow When going into the item to review the information and additional pictures, the response is so slow. The stupid site refresh wheel just keeps turning and without end. After a while I need to terminate it and re-enter the app. I think my time could be better spent.",1,Gatto girl,appstore,10,2019,1
2020-05-23 05:53:34,"Great difference in range of masks for different postal codes Jurong area only has 2 listings for face masks (none for kids), while places like Ghim Moh have more than 10 listings. Orders kept getting amended on day of delivery.",4,DP2118,appstore,5,2020,0
2019-05-07 14:35:49,"Easy to use apps Easy to use apps, delivery good too! Have more promo online because cannot TOP up link points.",5,Meow2008,appstore,5,2019,0
2018-07-08 10:29:04,Much improved app Fantastic app now. Smooth and quick search and wide selection.,5,ndzyybu,appstore,7,2018,0
2018-05-02 11:19:32,"Needs improvement Very buggy app needs, a lot of improvements",5,cjfjcjcjfjcjdnfnfnf,appstore,5,2018,0
2018-03-30 09:27:10,"Slow response time and product names cut off Have to keep logging in. Frustrating. Have to re order everything once logged out. 

Slow response time with each click. 

Product names are cut off at order screen. Have to click in every product to see the full name.",1,Lydia510goo,appstore,3,2018,1
2018-03-30 00:51:27,"Better but long way to go It’s an improvement but lags and u can’t review order till after payment and then it’s difficult to go back
Also couldn’t find place to apply promotion 
Kept thinking will appear later but it didn’t",2,Intekhabs,appstore,3,2018,1
2019-06-04 15:06:02,"Decent but can be improved Searches need to be more intuitive 
Response time is still slow",4,Cckave385,appstore,6,2019,0
2018-08-07 13:58:17,"Keeps hanging. Lousy. Please fix the problem. It keeps hanging. From the start of my shopping, I’ve had to quit the app at least 10 times before I can finish paying for the cart. Frustrating!!!",3,Jsa22,appstore,8,2018,1
2018-08-04 08:28:21,"Payment screen loading to forever Don’t know if the payment was successful or not. Anyway, i haven’t received notification either.

I’m scared later I’m charge double. I tried twice and don’t want to do again stuck on the “payment processing” screen like it hang there forever so I got no choice but to force closed. 😞",1,rochengomez,appstore,8,2018,1
2018-05-01 23:59:46,No complains Overall look and feel is great and user friendly.,5,Sweechabor,appstore,5,2018,0
2020-07-21 11:24:09,Online shopping Easy and delivery has been good. I order all my heavy purchases via online.,5,Jfs13,appstore,7,2020,0
2019-10-11 00:25:45,"Bugs! Search crash app the moment you enter a word followed by a space. 
Cart quantities get doubled each time you add an item, or adjust the quantity by typing on the number field. Using the ➕ and ➖does not.",3,BocajNevik,appstore,10,2019,1
2019-05-05 01:07:49,Not easy to navigate Once you click on a product it’s not easy to go back to the cart or to home. You can’t find the back arrow or anywhere to click to go back!,3,kjehnsb,appstore,5,2019,1
2020-04-12 03:43:12,"Been trying for days unable to get slot I have been waiting and trying for days and unable to secure a slot. When there’s a slot system will throw error messages many times and said unable to put through!!! How to stay at home like that?! Forcing me to leave my house, breaking my record.🤦🏼‍♀️",1,Inezzione,appstore,4,2020,1
2019-09-05 05:50:08,Great App Great app and super convenient. Only wish we could add on to our already paid for and finalised order when require to add some forgotten items.,4,Jay787jay,appstore,9,2019,0
2018-08-31 18:03:38,"Useless update! Tried using after updates but it got worse! Took a while after clicking on anything! Worse still trying to check out but it crashed, MANY TIMES! Oh pls Fairprice On! Come on now! 👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
Should compensate us for our time wasted on ur app! Try learn from redmart or honestbee will ya?!",1,Idahaillie,appstore,8,2018,1
2018-05-28 02:17:59,"Carted stuff gets erased in less than a day Carted stuff are erased very often. This is very time wasting!, This also does not support move from device to device.  Sat mornings use is usually very sluggish.  Also the server rate  is typically slower than other supermarket sites like Sheng Shiong and redmart. Would not have used this if not for the lower min order value.",1,pearlie812,appstore,5,2018,1
2018-08-10 08:40:47,Slow and unstable Since today morning update the app is giving me so much trouble. Already added items in cart yesterday night and trying to place order since morning but the app keeps hanging every time I open my cart. How someone is supposed to place order with this king of unsupportive app.,1,11-1111111111111,appstore,8,2018,1
2020-05-13 23:13:59,"Compliment to Fairprice delivery service Fantastic. It is a first class experience in terms of choice, speed and convenience .

Thank you for all the staffs effort.",5,Wwnee,appstore,5,2020,0
2019-06-02 22:17:51,"Still need lots of improvements Stocks always running low / unreplenish items and still far from varieties of items in its online platform
I would need to use mobile data to purchase due to past experience using wifi, apps crash and my $$$ hanging in between",1,zulfie,appstore,6,2019,1
2018-03-26 05:33:29,"Improved Better than before, including the performance",4,luckystarLS,appstore,3,2018,0
2018-04-15 03:48:49,New version is better but... I can’t tell from the FAQ if I will earn link points or receive coupons if I buy online. If members don’t receive link points buying on the app then it is not very good.,3,LDLLUO,appstore,4,2018,1
2018-03-22 11:15:50,"Straightforward Basic functions working, better than previous version.",4,P1p1et,appstore,3,2018,0
2018-08-01 07:40:12,"Link point not awarded Called SHOPON to confirm that link point will not be awarded for online purchases. What is so difficult to add this function? Other than this, this app is so far so good.",4,310103TF,appstore,8,2018,0
2020-04-20 06:39:03,"Option to filter by availability In view of the SDM imposed during the CB period, it is not surprising that many items are out of stock. FP ought to consider the option to filter by availability to cut down the time wasted scrolling through items which are out of stock.",2,duuhasst,appstore,4,2020,1
2019-10-28 01:31:03,"Worst update ever After major update. My wife can see 1 product in her phone, I can’t see the same product on my phone.
Cart is not always updated after we add to cart, after we add, when we go to cart, nothing is added. I logged into my own account. And it is seriously very lagging.",1,Didyouplaythis,appstore,10,2019,1
2019-10-14 07:06:11,BUG! The item count in the shopping card is not correct! The number of items get added multiple times and will end up in buying same item more than needed!! Please fix this asap!! It was working fine in the last version !,1,JkiApps,appstore,10,2019,1
2018-07-01 03:17:45,App Experience App is rather laggy and slow. Interface is normal and meet the min needs but variety if items is limited. Most products i wanted is not available in the app.,3,JesGyx,appstore,7,2018,1
2018-04-16 12:56:26,Good 👍🏼 Very convenient to order with this online platform. Pls also consider issuing linkpoints for online purchase as well,5,Blush77,appstore,4,2018,0
2018-11-18 08:32:27,"Terribly designed Horribly designed and restricted app.
Unable to use in landscape mode on iPad (why?!)
Unable to use a password manager or even paste a generated password, forcing me to type out a likely insecure password (again, why?! Please fire whatever PM decided that this was a good idea).",2,donaldpiret,appstore,11,2018,1
2018-08-23 16:25:23,"Poor customer service.  No feature in app to feedback wrong item delivered or refund. Poor customer service. Email for one whole week with regular prompt went into black hole. Called up, spoke to customer service officer but no follow up.  

Only avenue to feedback on wrong item delivered or refund is via email or phone call.  

App should have feature to feedback wrong items delivered or refund for orders.  

Seriously Fairprice is half hearted in digital transformation!  

We would like to support but the sheer frustration is driving customers up the wall and to Redmart!",1,Exasperated!!!!!!,appstore,8,2018,1
2017-11-18 02:40:13,Why do you need NRICs? A supermarket does not need identification. Most people who use this wouldn’t be home to provide identification for their order of milk and carrots anyway... also the design is quite backward and slow. I wanted to give this a try but I never got to check out.,2,Kiku chiang,appstore,11,2017,1
2019-10-26 10:11:21,"Very slow After the last update it becomes super slow. Opening your cart can take 3 mins. And if you update your cart, it takes another few minutes to load. very disappointing. the old version is so much faster and efficient.",1,anirak007007,appstore,10,2019,1
2019-10-13 15:06:37,New App has bugs and hangs I order NTUC ONLINE regularly. The old app is much stable than this. My cart quantity can increase for no reason. The app get kick out for no reason. I hope NTUC can resolve these issues fast. Thank you,3,001PT,appstore,10,2019,1
2019-06-25 16:25:40,Why can’t I link my membership card? Why can’t I link my membership card?,5,Kirramissu,appstore,6,2019,0
2018-03-30 15:10:49,Link Membership Please advise how to link Plus membership to enjoy the rewards jus like in store purchase,5,Dreamz,appstore,3,2018,0
2019-05-20 04:19:50,Just Suggestion The app is useful but I think it would be better if we can receive promotion notification on the items we selected.,3,Dolpinee,appstore,5,2019,1
2018-09-21 10:12:15,"Can be better! Slow & weak interface.
Need better categorising for better shopping experience.
Check out Redmart’s interface. Good reference.
Otherwise delivery service is prompt and great.",3,Dailybreadsg,appstore,9,2018,1
2019-12-30 11:18:16,"My address is tagged to a nothing to buy shop Noted that my address has been tagged to a nearby shop and many products that I used to buy are not available in that shop!!!
Please remove the tagged shop, shouldn’t online shopping has a great variety!!?
An angry and disappointed customer",1,jenho183,appstore,12,2019,1
2019-10-12 06:27:36,"Frustrating to use The app seems to have a bug. Each time I add a new item to the cart, the other items’ in the cart double in order qty until I even get 200plus toilet rolls in the cart!

The products are also not grouped by brands making it hard to shop.",1,icecuppa,appstore,10,2019,1
2018-08-04 03:27:07,Delivery Timing May be can consider a more narrow time frame for delivery. 1 hour range instead of 2 hours. Overall the app is fine,4,cOcObeRRy.sg,appstore,8,2018,0
2018-09-26 09:55:59,Nt user friendly. Easier on website. Cart not shown prominently. Pop up of how much more to get free delivery disappears too fast. Pictures of items too small on ipad. Got to click around many times to complete order.,2,ms hoh,appstore,9,2018,1
2018-07-23 18:24:11,Simply annoying sometimes and lagging Lagging and some promo item for 2 items - just simply annoying when the qty doesn't add on and due to that you cant enjoy the promo.,3,Sri Kurniawan,appstore,7,2018,1
2018-07-19 15:26:47,Good price. It has been improved and it’s much better than before! Good job!,5,KelCai,appstore,7,2018,0
2018-04-15 02:24:00,"Slow and user unfriendly Very slow app and complicated.
Compared to other apps for online shopping like red mart etc very outdated.
App hangs in the middle of transactions. I had to key in 5 different OTPs today before I could complete my order as the app was hanging",2,srabanib,appstore,4,2018,1
2018-03-18 06:59:54,"Improved some but lost some The login experience still troublesome
There’s a bug that always kicks me out while shopping and I have to re add items",3,kopifriend,appstore,3,2018,1
2018-03-12 13:43:44,App lags and crashes App keeps crashing and logging me out. The whole app seems to be lagging badly too. Every page take forever to load and when it successfully does finish loading it crashes.,2,CeLdAdIiReE,appstore,3,2018,1
2019-09-27 11:48:13,"Stability Issue! Please fix the stability of your app. Spend some money on maintaining/improving it. eCommerce grocery shopping will be a hit moving forward. Set goal and study from the success of JD/TMall. You should just fire your IT, eCommerce team or your agency servicing your app if this should don’t improve. Disappointed!",1,Wallacetwl,appstore,9,2019,1
2018-09-19 05:29:51,Link for the ntuc membership card Hopefully the next update of this app will also include of invoking ntuc membership so that we can also gain point while do buying goods online.,3,Striker bullet,appstore,9,2018,1
2019-05-28 15:44:01,Online fair price experience Easy to use only thing can’t get link points. A little up sad.,4,JoJo yeong,appstore,5,2019,0
2020-03-06 04:30:54,Stock list is constantly not updated Ordered 3 times. Every single time there will be an item that’s not available for delivery and then will have to wait for the refund of that particular item. Not an efficient way to do grocery shopping,1,Yell87,appstore,3,2020,1
2019-10-28 00:13:46,Please revert back to previous version After update not able to place any orders despite changing and updating payment methods several times. And now we are forced to allow the app the remember the card details. Please revert back to the old and friendlier version.,1,Rhodachang,appstore,10,2019,1
2019-07-25 09:28:09,"Expiry Date It will be good if can show the expiry date of the items.

Also appreciate if items sent is fresh and of a later expiry date.",3,Agneslcf,appstore,7,2019,1
2019-05-28 22:45:42,How to update memembership in mobile app? Could u advise how to update membership no. in mobile app? I saw there’s menu to update but when I go inside that menu there’s no option to add my NTUC membership no.,3,Kl2k,appstore,5,2019,1
2019-10-05 06:17:55,"Problem after update, please look into your apps After the latest update make us even harder in searching and viewing! !  Even SLOWER loading too!!! might as well don’t update.  I have actually out of patience already!",1,JJSSNG,appstore,10,2019,1
2019-09-04 03:39:17,Fair price membership rebates no working! Frustrating!!! The field for input plus card membership is not working. Screen always shown “Pls provide valid plus card number!” even though the correct plus card membership number has keyed in.,1,urgentUser,appstore,9,2019,1
2019-06-02 23:16:52,App doesn’t load with the correct size in my iPhone The Top part of the app is always missing and difficult to tap and reach,3,Listener 2 me,appstore,6,2019,1
2019-04-15 01:08:55,"Permanently out of stocks It seems that the online shopping always had a lot of items out of stocks

Some items are permanently out of stock

Need to improve",3,bambi loh,appstore,4,2019,1
2018-07-17 09:13:11,Difficult to see best promos May be a marketing tactic but one product is placed very far from the same product that have a Promotion attached. Difficult to see if you’re getting the most value for your buck.,2,thgsejndjmd,appstore,7,2018,1
2019-03-31 11:20:53,Great app! Needless to carry bulky shopping Great with free delivery! All items can be found in the app instead of going direct to outlets!,5,Lordkiat,appstore,3,2019,0
2020-06-27 10:21:17,"Recommend Fresh vegetables and in time delivery all the time.

Thank you fair prices",5,louis khin,appstore,6,2020,0
2018-08-10 05:18:05,.. slow Cart The shopping cart is slow to load or refresh. It’s nothing to do with my internet speed. Do something please.,3,sgoxx,appstore,8,2018,1
2018-05-24 06:35:25,"Search is not good Need to improve searching. Sometimes the results shown are irrelevant to the input. Also, app is sometimes very slow",3,laserarun,appstore,5,2018,1
2018-04-01 01:29:24,"Log out too soon & cart back to empty!!! Log out too soon that my cart will be empty & I have to re order...I have to do so repeatedly in order to complete a decent order.

can the ntuc link point be incorporated into this app as well please?",2,Takochanv,appstore,4,2018,1
2020-06-09 09:41:06,"Free gift I would like to suggest fair prices would made numerous of free gift, so customer may have a lots of voices.",5,Oktavialenny,appstore,6,2020,0
2019-03-09 00:04:15,"Fantastic app Works perfectly. If items are undelivered, refund is made easily. Impressed!",5,x1lx,appstore,3,2019,0
2020-06-05 14:43:07,"Cannot log in Have been using the apps but since the recent updates, haven’t been able to use. Cannot log in. Deleted and reinstalled after each update..... still the same. It just say opps something wrong....",1,goldbar8,appstore,6,2020,1
2019-02-20 11:02:23,"Good but can be better The app is good provides alit of conveniences.

I will appreciate if the fonts have been bigger and not so crampy.",5,GBear3456,appstore,2,2019,0
2018-04-28 07:55:11,Last order You should let customer able to churn out the last orders so that they don’t have to pick everything one by one every time they check in.,2,Tkc sg bro,appstore,4,2018,1
2018-04-03 13:45:02,Horrible check out process I carted out with credit card info more than 10times since yesterday before it finally was completed successfully. It always hang at the processing part and even after keying in the cc OTP. This is horrible and must be improved on.,1,May250611,appstore,4,2018,1
2019-10-10 01:41:31,Latest update is cranky Just updated to this new refreshed version but end up not able to get my purchases done. The app keeps crashing and items go missing from cart or get added to cart. Please review and do something about it.,1,123hc321,appstore,10,2019,1
2019-10-06 23:28:02,"Apps problem. The new updated version got problem. My shopping cart quantity keep changing every time I adjust the qty. had problem ordering online now. Cnt search also. Every time I key in a word, before I even press search, I was kick out of the apps.",1,Doraemon-kar,appstore,10,2019,1
2018-05-21 04:34:28,"Convenient! It’s very convenient for me! They also deliver on time.
May i suggest pls include international food in your app also. Ty. 😊",5,ztarieme,appstore,5,2018,0
2018-08-10 09:08:05,Slow processing when checking the cart Slow processing when checking the cart,3,Vivikool,appstore,8,2018,1
2018-05-01 07:28:33,"New App The new app returns errors very often on my Apple mobile devices.

Preferred the old one.",5,Arcy19,appstore,5,2018,0
2019-10-27 03:03:32,Slow after new update. It was okay when i started using the app but it got slower in loading. So much slower.,3,hooq user,appstore,10,2019,1
2020-05-26 08:10:23,"Worst app ever! search function often return with error and if stock is only limited to the nearest outlet, which might be a small one then there will rarely be stock for much stuffs! how can this be right for the online ordering platform of such a big supermkt?! it shld include the stocks in all outlets IN THE SAME ZONE!",1,UuuuNnnhappy,appstore,5,2020,1
2018-07-06 12:34:15,"Cart issue When I add items in the cart, the display on top says “it has been added and free delivery, etc.” this display is annoying as it hides the cart items partially. Please remove or keep it as simple one.",2,srinibb,appstore,7,2018,1
2019-10-11 03:01:39,"new update incredibly buggy and slow takes 3 secs for every action, items in cart have been increasing on their own, typing a 2 word keyword in the search field crashes the app. app is utterly unusable. has there been any QA?
and gardenia bread is always out of stock...",1,zeevious123,appstore,10,2019,1
2018-07-26 23:11:06,"NO PLUS POINT FOR ONLINE ORDERS 1. To get free delivery you need to spend approx $150 online. If purchasing below $150 delivery would be $7.
2. No PLUS points although you pay using ocbc plus card. 
3. Even self-collection slots are full most of the time. 
4. I guess thats why people has switch to Redmart instead.",1,kavanjit.s,appstore,7,2018,1
2018-06-24 10:34:18,Comments on NTUC on App Hope it is not my eyes playing tricks on me but didn’t like the flashing light when payment is being processed.,4,HSS18,appstore,6,2018,0
2020-05-21 00:41:14,Update Update more items and increase slots,4,Roxy2002,appstore,5,2020,0
2020-06-10 13:29:05,"Login issue with latest version After updating the latest version , can’t login to the app",3,BigThambi,appstore,6,2020,1
2020-05-16 16:15:18,Some items out of stock for weeks Some items out of stock for weeks,4,tanyvn,appstore,5,2020,0
2018-02-07 05:18:07,Should work on payment via AMEX Tried twice paying via AMEX but hanged. Used Visa instead. Need to improve on payment mode. Thanks!,4,gcherny,appstore,2,2018,0
2019-10-28 03:56:13,"No more scanning and get item function Its lousy after updating, keep on back the shopping list, keep on tracking location , can do something.? If not allow us to view product how to buy?",1,Mass000,appstore,10,2019,1
2019-10-26 12:47:32,Bad upgrade So slow that I gave up using .... I placed order online and the items are still appearing in my cart in the app. Every action to remove each item takes like 20 secs spinning .... Pls get your act together or lose your online customers ...,1,ZzzzMonster,appstore,10,2019,1
2019-04-02 12:48:35,"Order was not delivered after payment The app is working fine and i placed my order, paid for it and I received an invoice to say that delivery is from 6-8pm. However, no one turn up and the after sales support is poor.. until now no one contacted me.",1,Dewymel,appstore,4,2019,1
2018-04-20 12:25:26,"UX is poorly design It rank the last on the list from all the supermarket interface that I have used. 
It can’t even tell what type credit card it is even after typing the number. 

They are light years behind",1,Mambomac,appstore,4,2018,1
2018-04-14 10:37:12,Good and easy Have more offers if possible :),5,tyx8908,appstore,4,2018,0
2018-04-10 03:34:15,"App crash in the midst of making payment App crashed upon clicking submit button after entering 16-digit card number. 

Have to relogin again and re-enter 16 digit card number.",3,Xue J,appstore,4,2018,1
2018-04-02 11:28:02,Browsing Once you’re on a promotion page but when u press back u will be put to the first page on FairPrice.. have to go back and forth.,3,Stacey906,appstore,4,2018,1
2018-03-11 17:54:13,"Really Quick and convenient. Super quick, convenient and useful. Now I need not travel to NTUC anymore, somemore got delivery. Good lah! I love it!",5,Damien handbells,appstore,3,2018,0
2020-07-18 15:51:33,"App Not Working This App does not work when the McAfee Safe Web to protect my browsing is turned On. It fails to open the Account Sign In page to proceed for Payment 

Feedback for your improvement actions.",2,Simple Member,appstore,7,2020,1
2019-10-26 02:38:34,"Extremely slow Tried using it today. App response is extremely slow, something wrong with the implementation.",2,Occasional cricket fan,appstore,10,2019,1
2018-02-27 17:15:17,"Apps not stable After login in, will log me out when I go to some functions in Accounts. Always need to sign in again.",3,may_dream,appstore,2,2018,1
2020-05-19 10:02:20,"Member point So in store can scan & go, get points, how about online purchase, how to link member points ? Becos now I process soon, but never c any part of member states I can cumulate points.",3,Ana zhong,appstore,5,2020,1
2020-04-21 11:08:43,"Out of stock it that TRUE!? Step in to supermarket plenty of items but purchase via online always remarks OUT OF STOCK believe those staff not work their work properly and updating 
Extremely disappointed such NTUC app",2,Winterscin,appstore,4,2020,1
2019-01-28 03:43:54,App not working Slow app. Items saved would go missing. Can't find items based on search. Input juice and the app says no such item available. What rubbish is this?!,2,Cattroy,appstore,1,2019,1
2019-10-06 08:27:38,"Quantity of item keeps doubling As I add item into the cart and check my cart, the quantity of the item keeps doubling till 256! Even after uninstalling the app and reinstalling, and deleting all items in the app and re-add, the same issue still happens. Help!",1,lakeswart0,appstore,10,2019,1
2018-07-16 13:16:40,Ntuc linkpoint credit card can’t be used Other credit cards ok. But not the Ntuc link credit card 😞,4,cn ch,appstore,7,2018,0
2018-05-01 14:50:56,"Bad apps I try to order but I cannot add my Visa card. Visa checkout also doesn’t work. I have tried 10 times so I opt to give up. What is the purpose to create an app if u can’t receive payment from your customer?

The app is also very slow. Disappointed.",1,FrankyFok,appstore,5,2018,1
2018-03-08 21:10:04,"Can be better Eg using fingerprint to login rather than manually logging in every time.

Able to re-purchase previously purchased items easily. Eg. Allow user to create a list of thing to buy monthly/quarterly

Consumers always repurchase same household items/ brands. Better filter can be done with semantics. 

Reduce information clutter and display relevant products. 

Promotion and clearance sections are good.",3,shadowspid,appstore,3,2018,1
2020-09-05 01:38:49,"OOS ? App unable to sign in? I Just made my first purchased, the next thing is no replacement or called up on out of stock order. And can’t sign in my account after my purchase. This is Disappointment as I rarely spend on shopping online.",1,Vermillion90022,appstore,9,2020,1
2020-06-06 03:13:28,"my favorite online grocery site best one in singapore, fresh, good quality, more delivery slots, punctual delivery, excellent customer services (for some other stores, u barely can call through their hotline if any issue with delivery; but at fairprice, u can rest assured to get issue resolved).",5,TheOnlyJomimi,appstore,6,2020,0
2020-04-21 15:45:22,Frustrating Can never get a delivery slot. Items are perpetually out of stock. There should be an option to self collect.,3,Cynq,appstore,4,2020,1
2019-09-08 17:09:11,Happy All items ordered are in stock,5,Cedcyn,appstore,9,2019,0
2018-04-16 15:18:48,"Search isn’t Perfect Couldn’t find some of the products I was looking for. But otherwise, there no complain from me 👍🏻",3,Dancheah,appstore,4,2018,1
2018-04-08 13:29:18,Not friendly and notifications very fast dismiss Not friendly to navigate and notifications at cart can be missing very fast. It’s very frustrating to shop,2,Yancely,appstore,4,2018,1
2018-03-14 08:18:19,App crashes before check out! Tried several times tediously logging in and tried to check out items in cart but app always kept crashing before checking out. Waste of time!,1,Yjkjy77,appstore,3,2018,1
2019-08-17 11:00:18,"Delivery option not working Despite entitled to free delivery, the delivery option is not enabled. Only has collect option. So must delete all other purchases due to the bulky and heavy purchases. It’s a lost to Fairprice.",2,J Stars,appstore,8,2019,1
2019-05-04 02:25:17,"Checkout page When proceed to check out, the page keep moving left and right, up and down. It should be in still mode. 
Have to aim to tap the correct button... strange bugs.
I am using iPad Pro when ordering",1,bigbabyquek,appstore,5,2019,1
2018-10-13 01:31:51,"No data loaded after update to v2.1.3 After update and launch the app, a blank pop-up hangs. Click start shopping, but no data is loaded, everything is blank. Tried to login, it just takes forever.",1,Garysg,appstore,10,2018,1
2018-02-03 09:43:26,Pls improve App keeps hanging. Keeps logging user out so have to keep keying in userID and password to log in. Can change to thumbprint ID instead cos no one likes to remember user id n passwords any longer. Your UAT fail cos the pop out asking for feedback on the app fails to connect to App Store .....,1,SuzySheep_2018,appstore,2,2018,1
2019-08-19 07:49:25,Good app Works smoothly.. I enjoy buying thru Fairprice online as it is convenient,5,Oliviansy,appstore,8,2019,0
2019-06-17 06:36:42,Can be improved - Unable to select “Back” or “Home” option,3,JasK520,appstore,6,2019,1
2018-04-07 05:59:46,App crashed during payment with new credit card. Second time successful.,3,Bosekk,appstore,4,2018,1
2018-02-02 01:27:39,"hate this app very slow, not user friendly, difficult to navigate and the stupid thing is have to login every time. this is not a bank apps why need so high security? even bank apps uses fingerprint or face ID. you are not selling gold here",1,mafia_sg,appstore,2,2018,1
2019-05-26 15:59:06,FairPrice Online Order I find this site is very good and reliable.,5,wf00010,appstore,5,2019,0
2018-07-05 15:44:30,"Unable to process purchases Not sure what has been added to new update, have been trying to confirm purchases for last 20mins.",2,Ashleytia,appstore,7,2018,1
2018-05-13 12:14:32,Online Delivery for NTUC Member Please add in a field to fill up our NTUC member card info so that we can get the link points and rebate as well. Thank you.,4,TotoroBB,appstore,5,2018,0
2018-06-07 01:54:08,"NTUC Card I am normal member but can’t use the NTUC card to collect point. Hope it can add in this services. Therefore, all can enjoy either in shop or online purchase.",3,Law Liu,appstore,6,2018,1
2020-04-25 05:25:51,Better than other grocery store apps 😉,4,Naing Minn,appstore,4,2020,0
2018-04-21 02:37:48,Easy to use It is easy to use and hope I get bow my freebies,5,Half Eagle,appstore,4,2018,0
2019-08-01 01:32:17,Delivery date It will be more efficient to have same day delivery service,4,Freeppey,appstore,8,2019,0
2020-04-20 00:31:37,Really bad experience in login Every couple of days the app will forget the login and will need to rekey everything again and again. Total not user friendly and delivery slot is always not available.,1,CK Chua,appstore,4,2020,1
2019-10-26 04:46:39,"Please fix the APP The app is very laggy and takes a long to refresh with each single selection, and always says “timed out”. Definitely frustrating enough to make people stop using the app. Please fix.",1,Juzax,appstore,10,2019,1
2019-10-26 03:29:32,"SLOW What a terrible update! Since updating 4 days ago, it takes AGES for it to load each page - I had to wait 5mins for it to fully load the ‘home’. If you’re going to improve the App, please do so properly.",1,Frustrated - back to Redmart,appstore,10,2019,1
2019-10-08 09:52:49,Can’t even login to use the App for the whole day Been trying the whole day but can’t go in the App at all... it’s already up to date but only show me the standard Blue wall paper with the big logo in the middle of the screen...,1,F.L. Baby,appstore,10,2019,1
2018-07-22 03:06:42,Not user friendly Take too long to refresh when edit or delete order from cart,2,GeniePhang,appstore,7,2018,1
2018-02-05 15:42:21,"poor navigation and limited product range Most of the common products are unable to find and navigation is diffcult. Redmart is so user friendly, copy from them. Loading of apps is very slow.",1,kuasimicb,appstore,2,2018,1
2020-08-23 06:31:02,Loading error What’s happening to the apps. Lately keep having loading issues. Ordering online not able to earn or redeem points from card.,1,Dnfitow,appstore,8,2020,1
2020-06-27 07:38:17,Awesome Truly a big help in making people not rush and crowd the physical store. #covid19sstillaroundfolks,5,chicamacho,appstore,6,2020,0
2020-04-15 03:27:03,"Can’t locate stores Just continue loading only when searching nearest stores (store locator)! Pls fix it.
Thanks",3,Han L.M,appstore,4,2020,1
2019-07-28 04:41:14,Good apps It will be great if it can deliver on the same day. Paying of extra charges for delivery same day.,4,jennlee50,appstore,7,2019,0
2020-06-12 05:11:18,Ms I am delighted to get a same day delivery time slot. Availability of items is improved although not 100% as in store.,4,Tellmelah,appstore,6,2020,0
2018-04-25 14:21:39,Clearer product names App is overall good but its hard to see the product names at a glance. Need to tap on the item to see what it is,3,Hunie Syd,appstore,4,2018,1
2018-04-01 09:55:16,Helpful app Helpfull app..can link to my previous order.,5,Lance Albert,appstore,4,2018,0
2017-08-12 06:30:52,"Very good Like the app, very convenience. Hope to have more variety.",5,Jenyew,appstore,8,2017,0
2020-06-19 06:07:22,"Scan and Go is the worst Only worked for limited items, ended up need to scan everything again and pay at a physical counter. Don’t recommend to download.",1,Kim1337123456789,appstore,6,2020,1
2020-06-15 04:51:43,Item availability Items are easily run out of stock.,4,FPPATRON,appstore,6,2020,0
2019-11-07 13:20:32,Loading problem after update Unable to load anything at all after the update. Something is seriously wrong.,1,Sher-T,appstore,11,2019,1
2019-10-07 13:55:41,Buggy latest app The revamped app is buggy. It kept doubling the quantity I ordered for every single item whenever I select the cart or back button. Pls fix this.,2,"Egon, my hero",appstore,10,2019,1
2019-10-06 03:39:00,"It's really bad, in a funny way It's so hilariously bad. My cart increases the quantity of products exponentially with every refresh that I caused all the products to be out of stock. My 59$ purchase skyrocketed to 499$. This app is unusable until it gets fixed in the next update",1,ijustwanttobuygroceries,appstore,10,2019,1
2018-07-02 16:53:15,"Keep crash Needs improvement, app keeps on crashing, or having trouble loading pages.",2,rebeccaleefj,appstore,7,2018,1
2018-04-26 03:45:58,"Lousy app and service Delivery miss 6 items. Was promised a delivery the next day. Never happened. Called again and was told by the hotline (jessy dont know what happen as well) poor service team. Empty promises. For a company like NTUC, you expect better. You guys better refund me",1,wl07_,appstore,4,2018,1
2019-12-28 03:33:31,"Unable to check out Using the app for the second time but the screen freeze upon checkout cart, had delete and reinstall the app but the problem persistence. Error msg is request timed out",1,Evil jaws,appstore,12,2019,1
